title,movieId,genres,year,genre_list
Tron (1982),2105,Action|Adventure|Sci-Fi,1982.0,"['Action', 'Adventure', 'Sci-Fi']"
Indiana Jones and the Temple of Doom (1984),2115,Action|Adventure|Fantasy,1984.0,"['Action', 'Adventure', 'Fantasy']"
Snake Eyes (1998),2126,Action|Crime|Mystery|Thriller,1998.0,"['Action', 'Crime', 'Mystery', 'Thriller']"
"Avengers, The (1998)",2153,Action|Adventure,1998.0,"['Action', 'Adventure']"
Surf Nazis Must Die (1987),2164,Action|Comedy|Drama|Horror,1987.0,"['Action', 'Comedy', 'Drama', 'Horror']"
Blade (1998),2167,Action|Horror|Thriller,1998.0,"['Action', 'Horror', 'Thriller']"
Wrongfully Accused (1998),2170,Action|Comedy,1998.0,"['Action', 'Comedy']"
Willow (1988),2193,Action|Adventure|Fantasy,1988.0,"['Action', 'Adventure', 'Fantasy']"
"Untouchables, The (1987)",2194,Action|Crime|Drama,1987.0,"['Action', 'Crime', 'Drama']"
Knock Off (1998),2196,Action,1998.0,['Action']
Rush Hour (1998),2273,Action|Comedy|Crime|Thriller,1998.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
Six-String Samurai (1998),2275,Action|Adventure|Sci-Fi,1998.0,"['Action', 'Adventure', 'Sci-Fi']"
Ronin (1998),2278,Action|Crime|Thriller,1998.0,"['Action', 'Crime', 'Thriller']"
Monument Ave. (1998),2281,Action|Crime|Drama,1998.0,"['Action', 'Crime', 'Drama']"
"Thing, The (1982)",2288,Action|Horror|Sci-Fi|Thriller,1982.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
One Tough Cop (1998),2307,Action|Crime,1998.0,"['Action', 'Crime']"
Soldier (1998),2322,Action|Sci-Fi|War,1998.0,"['Action', 'Sci-Fi', 'War']"
"Siege, The (1998)",2334,Action|Thriller,1998.0,"['Action', 'Thriller']"
Runaway Train (1985),2344,Action|Adventure|Drama|Thriller,1985.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
Enemy of the State (1998),2353,Action|Thriller,1998.0,"['Action', 'Thriller']"
"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",2364,Action|Horror|Sci-Fi|Thriller,1984.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),2365,Action|Sci-Fi,1962.0,"['Action', 'Sci-Fi']"
King Kong (1933),2366,Action|Adventure|Fantasy|Horror,1933.0,"['Action', 'Adventure', 'Fantasy', 'Horror']"
"Emerald Forest, The (1985)",2370,Action|Adventure|Drama,1985.0,"['Action', 'Adventure', 'Drama']"
Red Sonja (1985),2373,Action|Adventure|Fantasy,1985.0,"['Action', 'Adventure', 'Fantasy']"
"View to a Kill, A (1985)",2376,Action|Adventure|Thriller,1985.0,"['Action', 'Adventure', 'Thriller']"
Star Trek: Insurrection (1998),2393,Action|Drama|Romance|Sci-Fi,1998.0,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Rambo: First Blood Part II (1985),2402,Action|Adventure|Thriller,1985.0,"['Action', 'Adventure', 'Thriller']"
First Blood (Rambo: First Blood) (1982),2403,Action|Adventure|Drama|Thriller,1982.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
Rambo III (1988),2404,Action|Adventure|Thriller|War,1988.0,"['Action', 'Adventure', 'Thriller', 'War']"
"Jewel of the Nile, The (1985)",2405,Action|Adventure|Comedy|Romance,1985.0,"['Action', 'Adventure', 'Comedy', 'Romance']"
Romancing the Stone (1984),2406,Action|Adventure|Comedy|Romance,1984.0,"['Action', 'Adventure', 'Comedy', 'Romance']"
Rocky II (1979),2409,Action|Drama,1979.0,"['Action', 'Drama']"
Rocky III (1982),2410,Action|Drama,1982.0,"['Action', 'Drama']"
Rocky IV (1985),2411,Action|Drama,1985.0,"['Action', 'Drama']"
Rocky V (1990),2412,Action|Drama,1990.0,"['Action', 'Drama']"
Young Sherlock Holmes (1985),2414,Action|Adventure|Children|Fantasy|Mystery|Thriller,1985.0,"['Action', 'Adventure', 'Children', 'Fantasy', 'Mystery', 'Thriller']"
"Karate Kid, Part II, The (1986)",2421,Action|Adventure|Drama,1986.0,"['Action', 'Adventure', 'Drama']"
"Karate Kid, Part III, The (1989)",2422,Action|Adventure|Children|Drama,1989.0,"['Action', 'Adventure', 'Children', 'Drama']"
"Thin Red Line, The (1998)",2427,Action|Drama|War,1998.0,"['Action', 'Drama', 'War']"
Mighty Joe Young (1998),2429,Action|Adventure|Drama|Fantasy|Thriller,1998.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']"
Running Scared (1986),2457,Action|Comedy,1986.0,"['Action', 'Comedy']"
Jumpin' Jack Flash (1986),2468,Action|Comedy|Romance|Thriller,1986.0,"['Action', 'Comedy', 'Romance', 'Thriller']"
Crocodile Dundee II (1988),2471,Action|Adventure|Comedy,1988.0,"['Action', 'Adventure', 'Comedy']"
52 Pick-Up (1986),2475,Action|Mystery|Thriller,1986.0,"['Action', 'Mystery', 'Thriller']"
Heartbreak Ridge (1986),2476,Action|War,1986.0,"['Action', 'War']"
Payback (1999),2490,Action|Thriller,1999.0,"['Action', 'Thriller']"
Airport 1975 (1974),2521,Action|Drama|Thriller,1974.0,"['Action', 'Drama', 'Thriller']"
"Towering Inferno, The (1974)",2524,Action|Adventure|Drama|Thriller,1974.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
Alligator (1980),2525,Action|Horror|Sci-Fi,1980.0,"['Action', 'Horror', 'Sci-Fi']"
Westworld (1973),2527,Action|Sci-Fi|Thriller|Western,1973.0,"['Action', 'Sci-Fi', 'Thriller', 'Western']"
Logan's Run (1976),2528,Action|Adventure|Sci-Fi,1976.0,"['Action', 'Adventure', 'Sci-Fi']"
Planet of the Apes (1968),2529,Action|Drama|Sci-Fi,1968.0,"['Action', 'Drama', 'Sci-Fi']"
Beneath the Planet of the Apes (1970),2530,Action|Sci-Fi,1970.0,"['Action', 'Sci-Fi']"
Battle for the Planet of the Apes (1973),2531,Action|Sci-Fi,1973.0,"['Action', 'Sci-Fi']"
Conquest of the Planet of the Apes (1972),2532,Action|Sci-Fi,1972.0,"['Action', 'Sci-Fi']"
Escape from the Planet of the Apes (1971),2533,Action|Sci-Fi,1971.0,"['Action', 'Sci-Fi']"
Avalanche (1978),2534,Action,1978.0,['Action']
Earthquake (1974),2535,Action|Drama|Thriller,1974.0,"['Action', 'Drama', 'Thriller']"
"Corruptor, The (1999)",2540,Action|Crime|Drama|Thriller,1999.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Wing Commander (1999),2549,Action|Sci-Fi,1999.0,"['Action', 'Sci-Fi']"
"Mod Squad, The (1999)",2568,Action|Crime,1999.0,"['Action', 'Crime']"
"Matrix, The (1999)",2571,Action|Sci-Fi|Thriller,1999.0,"['Action', 'Sci-Fi', 'Thriller']"
Twin Dragons (Shuang long hui) (1992),2582,Action|Comedy,1992.0,"['Action', 'Comedy']"
eXistenZ (1999),2600,Action|Sci-Fi|Thriller,1999.0,"['Action', 'Sci-Fi', 'Thriller']"
Chopping Mall (a.k.a. Killbots) (1986),2614,Action|Horror|Sci-Fi,1986.0,"['Action', 'Horror', 'Sci-Fi']"
Dick Tracy (1990),2616,Action|Crime,1990.0,"['Action', 'Crime']"
"Mummy, The (1999)",2617,Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Thriller']"
Black Mask (Hak hap) (1996),2625,Action|Adventure|Crime|Sci-Fi|Thriller,1996.0,"['Action', 'Adventure', 'Crime', 'Sci-Fi', 'Thriller']"
Star Wars: Episode I - The Phantom Menace (1999),2628,Action|Adventure|Sci-Fi,1999.0,"['Action', 'Adventure', 'Sci-Fi']"
Superman (1978),2640,Action|Adventure|Sci-Fi,1978.0,"['Action', 'Adventure', 'Sci-Fi']"
Superman II (1980),2641,Action|Sci-Fi,1980.0,"['Action', 'Sci-Fi']"
Superman III (1983),2642,Action|Adventure|Sci-Fi,1983.0,"['Action', 'Adventure', 'Sci-Fi']"
Superman IV: The Quest for Peace (1987),2643,Action|Adventure|Sci-Fi,1987.0,"['Action', 'Adventure', 'Sci-Fi']"
"War of the Worlds, The (1953)",2662,Action|Drama|Sci-Fi,1953.0,"['Action', 'Drama', 'Sci-Fi']"
Austin Powers: The Spy Who Shagged Me (1999),2683,Action|Adventure|Comedy,1999.0,"['Action', 'Adventure', 'Comedy']"
Run Lola Run (Lola rennt) (1998),2692,Action|Crime,1998.0,"['Action', 'Crime']"
Wild Wild West (1999),2701,Action|Comedy|Sci-Fi|Western,1999.0,"['Action', 'Comedy', 'Sci-Fi', 'Western']"
Ghostbusters (a.k.a. Ghost Busters) (1984),2716,Action|Comedy|Sci-Fi,1984.0,"['Action', 'Comedy', 'Sci-Fi']"
Inspector Gadget (1999),2720,Action|Adventure|Children|Comedy,1999.0,"['Action', 'Adventure', 'Children', 'Comedy']"
Deep Blue Sea (1999),2722,Action|Horror|Sci-Fi|Thriller,1999.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Mystery Men (1999),2723,Action|Comedy|Fantasy,1999.0,"['Action', 'Comedy', 'Fantasy']"
Spartacus (1960),2728,Action|Drama|Romance|War,1960.0,"['Action', 'Drama', 'Romance', 'War']"
"Golden Child, The (1986)",2735,Action|Adventure|Comedy|Fantasy|Mystery,1986.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']"
Assassination (1987),2737,Action|Drama|Thriller,1987.0,"['Action', 'Drama', 'Thriller']"
No Mercy (1986),2741,Action|Crime|Thriller,1986.0,"['Action', 'Crime', 'Thriller']"
Allan Quatermain and the Lost City of Gold (1987),2748,Action|Adventure|Comedy,1987.0,"['Action', 'Adventure', 'Comedy']"
"Thomas Crown Affair, The (1999)",2763,Action|Mystery,1999.0,"['Action', 'Mystery']"
Tequila Sunrise (1988),2802,Action|Drama|Romance|Thriller,1988.0,"['Action', 'Drama', 'Romance', 'Thriller']"
Universal Soldier: The Return (1999),2807,Action|Sci-Fi,1999.0,"['Action', 'Sci-Fi']"
Universal Soldier (1992),2808,Action|Sci-Fi,1992.0,"['Action', 'Sci-Fi']"
In Too Deep (1999),2812,Action|Thriller,1999.0,"['Action', 'Thriller']"
Iron Eagle (1986),2815,Action|War,1986.0,"['Action', 'War']"
Iron Eagle II (1988),2816,Action|War,1988.0,"['Action', 'War']"
Aces: Iron Eagle III (1992),2817,Action,1992.0,['Action']
Iron Eagle IV (1995),2818,Action|War,1995.0,"['Action', 'War']"
"13th Warrior, The (1999)",2826,Action|Adventure|Fantasy,1999.0,"['Action', 'Adventure', 'Fantasy']"
Chill Factor (1999),2835,Action|Adventure|Comedy|Thriller,1999.0,"['Action', 'Adventure', 'Comedy', 'Thriller']"
Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),2879,Action|Adventure|Comedy,1991.0,"['Action', 'Adventure', 'Comedy']"
Armour of God (Long xiong hu di) (1987),2880,Action|Adventure|Comedy,1987.0,"['Action', 'Adventure', 'Comedy']"
Double Jeopardy (1999),2881,Action|Crime|Drama|Thriller,1999.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Simon Sez (1999),2887,Action|Comedy,1999.0,"['Action', 'Comedy']"
Three Kings (1999),2890,Action|Adventure|Comedy|Drama|War,1999.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']"
New Rose Hotel (1998),2892,Action|Drama,1998.0,"['Action', 'Drama']"
Plunkett & MaCleane (1999),2893,Action|Adventure|Drama,1999.0,"['Action', 'Adventure', 'Drama']"
Sanjuro (Tsubaki Sanjûrô) (1962),2905,Action|Adventure|Drama,1962.0,"['Action', 'Adventure', 'Drama']"
Total Recall (1990),2916,Action|Adventure|Sci-Fi|Thriller,1990.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Drunken Master (Jui kuen) (1978),2924,Action|Comedy,1978.0,"['Action', 'Comedy']"
"Dirty Dozen, The (1967)",2944,Action|Drama|War,1967.0,"['Action', 'Drama', 'War']"
Goldfinger (1964),2947,Action|Adventure|Thriller,1964.0,"['Action', 'Adventure', 'Thriller']"
From Russia with Love (1963),2948,Action|Adventure|Thriller,1963.0,"['Action', 'Adventure', 'Thriller']"
Dr. No (1962),2949,Action|Adventure|Thriller,1962.0,"['Action', 'Adventure', 'Thriller']"
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",2951,Action|Western,1964.0,"['Action', 'Western']"
Someone to Watch Over Me (1987),2956,Action|Crime|Thriller,1987.0,"['Action', 'Crime', 'Thriller']"
Fight Club (1999),2959,Action|Crime|Drama|Thriller,1999.0,"['Action', 'Crime', 'Drama', 'Thriller']"
"Omega Code, The (1999)",2965,Action,1999.0,['Action']
RoboCop (1987),2985,Action|Crime|Drama|Sci-Fi|Thriller,1987.0,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']"
RoboCop 2 (1990),2986,Action|Crime|Sci-Fi|Thriller,1990.0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']"
For Your Eyes Only (1981),2989,Action|Adventure|Thriller,1981.0,"['Action', 'Adventure', 'Thriller']"
Licence to Kill (1989),2990,Action|Adventure|Thriller,1989.0,"['Action', 'Adventure', 'Thriller']"
Live and Let Die (1973),2991,Action|Adventure|Thriller,1973.0,"['Action', 'Adventure', 'Thriller']"
Thunderball (1965),2993,Action|Adventure|Thriller,1965.0,"['Action', 'Adventure', 'Thriller']"
Princess Mononoke (Mononoke-hime) (1997),3000,Action|Adventure|Animation|Drama|Fantasy,1997.0,"['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy']"
Falling Down (1993),3020,Action|Drama,1993.0,"['Action', 'Drama']"
Nighthawks (1981),3029,Action|Drama,1981.0,"['Action', 'Drama']"
Yojimbo (1961),3030,Action|Adventure,1961.0,"['Action', 'Adventure']"
"Omega Man, The (1971)",3032,Action|Drama|Sci-Fi|Thriller,1971.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
"Longest Day, The (1962)",3062,Action|Drama|War,1962.0,"['Action', 'Drama', 'War']"
Tora! Tora! Tora! (1970),3066,Action|Drama|War,1970.0,"['Action', 'Drama', 'War']"
"World Is Not Enough, The (1999)",3082,Action|Adventure|Thriller,1999.0,"['Action', 'Adventure', 'Thriller']"
Midnight Run (1988),3104,Action|Comedy|Crime|Thriller,1988.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
Backdraft (1991),3107,Action|Drama,1991.0,"['Action', 'Drama']"
End of Days (1999),3113,Action|Fantasy|Horror|Mystery|Thriller,1999.0,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
"7th Voyage of Sinbad, The (1958)",3153,Action|Adventure|Fantasy,1958.0,"['Action', 'Adventure', 'Fantasy']"
Boiling Point (1993),3165,Action|Drama,1993.0,"['Action', 'Drama']"
"Presidio, The (1988)",3197,Action|Crime|Romance|Thriller,1988.0,"['Action', 'Crime', 'Romance', 'Thriller']"
"Boys from Brazil, The (1978)",3204,Action|Mystery|Thriller,1978.0,"['Action', 'Mystery', 'Thriller']"
Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),3208,Action|Comedy,1993.0,"['Action', 'Comedy']"
Patriot Games (1992),3256,Action|Crime|Drama|Thriller,1992.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Buffy the Vampire Slayer (1992),3264,Action|Comedy|Horror,1992.0,"['Action', 'Comedy', 'Horror']"
Hard-Boiled (Lat sau san taam) (1992),3265,Action|Crime|Drama|Thriller,1992.0,"['Action', 'Crime', 'Drama', 'Thriller']"
"Mariachi, El (1992)",3267,Action|Crime|Thriller|Western,1992.0,"['Action', 'Crime', 'Thriller', 'Western']"
Stop! Or My Mom Will Shoot (1992),3268,Action|Comedy,1992.0,"['Action', 'Comedy']"
"Boondock Saints, The (2000)",3275,Action|Crime|Drama|Thriller,2000.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Minnie and Moskowitz (1971),3283,Action,1971.0,['Action']
Reindeer Games (2000),3316,Action|Thriller,2000.0,"['Action', 'Thriller']"
"Bridge at Remagen, The (1969)",3372,Action|War,1969.0,"['Action', 'War']"
"Taking of Pelham One Two Three, The (1974)",3384,Action|Crime,1974.0,"['Action', 'Crime']"
Let's Get Harry (1986),3389,Action|Adventure,1986.0,"['Action', 'Adventure']"
Titanic (1953),3404,Action|Drama,1953.0,"['Action', 'Drama']"
"Night to Remember, A (1958)",3405,Action|Drama,1958.0,"['Action', 'Drama']"
Captain Horatio Hornblower R.N. (1951),3406,Action|Adventure|Drama|War,1951.0,"['Action', 'Adventure', 'Drama', 'War']"
Death Wish (1974),3430,Action|Crime|Drama,1974.0,"['Action', 'Crime', 'Drama']"
Death Wish 2 (1982),3431,Action|Drama,1982.0,"['Action', 'Drama']"
Death Wish 3 (1985),3432,Action|Drama,1985.0,"['Action', 'Drama']"
Death Wish 4: The Crackdown (1987),3433,Action|Drama,1987.0,"['Action', 'Drama']"
Death Wish 5: The Face of Death (1994),3434,Action|Drama,1994.0,"['Action', 'Drama']"
Teenage Mutant Ninja Turtles (1990),3438,Action|Children|Comedy|Fantasy|Sci-Fi,1990.0,"['Action', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']"
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),3439,Action|Children|Fantasy,1991.0,"['Action', 'Children', 'Fantasy']"
Teenage Mutant Ninja Turtles III (1993),3440,Action|Adventure|Children|Comedy|Fantasy,1993.0,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']"
Red Dawn (1984),3441,Action|Drama|War,1984.0,"['Action', 'Drama', 'War']"
Band of the Hand (1986),3442,Action|Crime|Drama,1986.0,"['Action', 'Crime', 'Drama']"
Bloodsport (1988),3444,Action,1988.0,['Action']
Romeo Must Die (2000),3452,Action|Crime|Romance|Thriller,2000.0,"['Action', 'Crime', 'Romance', 'Thriller']"
"Outlaw Josey Wales, The (1976)",3508,Action|Adventure|Drama|Thriller|Western,1976.0,"['Action', 'Adventure', 'Drama', 'Thriller', 'Western']"
Force 10 from Navarone (1978),3519,Action|Drama|War,1978.0,"['Action', 'Drama', 'War']"
Predator (1987),3527,Action|Sci-Fi|Thriller,1987.0,"['Action', 'Sci-Fi', 'Thriller']"
U-571 (2000),3555,Action|Thriller|War,2000.0,"['Action', 'Thriller', 'War']"
"Crow: Salvation, The (2000)",3563,Action|Horror,2000.0,"['Action', 'Horror']"
"Hidden, The (1987)",3576,Action|Horror|Sci-Fi,1987.0,"['Action', 'Horror', 'Sci-Fi']"
Gladiator (2000),3578,Action|Adventure|Drama,2000.0,"['Action', 'Adventure', 'Drama']"
Breathless (1983),3584,Action|Drama|Romance|Thriller,1983.0,"['Action', 'Drama', 'Romance', 'Thriller']"
Battlefield Earth (2000),3593,Action|Sci-Fi,2000.0,"['Action', 'Sci-Fi']"
Mission: Impossible II (2000),3623,Action|Adventure|Thriller,2000.0,"['Action', 'Adventure', 'Thriller']"
Shanghai Noon (2000),3624,Action|Adventure|Comedy|Western,2000.0,"['Action', 'Adventure', 'Comedy', 'Western']"
Flying Tigers (1942),3628,Action|Drama|Romance|War,1942.0,"['Action', 'Drama', 'Romance', 'War']"
On Her Majesty's Secret Service (1969),3633,Action|Adventure|Romance|Thriller,1969.0,"['Action', 'Adventure', 'Romance', 'Thriller']"
"Spy Who Loved Me, The (1977)",3635,Action|Adventure|Thriller,1977.0,"['Action', 'Adventure', 'Thriller']"
Moonraker (1979),3638,Action|Adventure|Sci-Fi|Thriller,1979.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
"Man with the Golden Gun, The (1974)",3639,Action|Adventure|Thriller,1974.0,"['Action', 'Adventure', 'Thriller']"
"Fighting Seabees, The (1944)",3643,Action|Drama|War,1944.0,"['Action', 'Drama', 'War']"
"Guns of Navarone, The (1961)",3654,Action|Adventure|Drama|War,1961.0,"['Action', 'Adventure', 'Drama', 'War']"
Rent-A-Cop (1988),3667,Action|Comedy|Crime,1988.0,"['Action', 'Comedy', 'Crime']"
For a Few Dollars More (Per qualche dollaro in più) (1965),3681,Action|Drama|Thriller|Western,1965.0,"['Action', 'Drama', 'Thriller', 'Western']"
Magnum Force (1973),3682,Action|Crime|Drama|Thriller,1973.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Predator 2 (1990),3697,Action|Sci-Fi|Thriller,1990.0,"['Action', 'Sci-Fi', 'Thriller']"
"Running Man, The (1987)",3698,Action|Sci-Fi,1987.0,"['Action', 'Sci-Fi']"
Mad Max (1979),3702,Action|Adventure|Sci-Fi,1979.0,"['Action', 'Adventure', 'Sci-Fi']"
"Road Warrior, The (Mad Max 2) (1981)",3703,Action|Adventure|Sci-Fi|Thriller,1981.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Mad Max Beyond Thunderdome (1985),3704,Action|Adventure|Sci-Fi,1985.0,"['Action', 'Adventure', 'Sci-Fi']"
Bird on a Wire (1990),3705,Action|Comedy|Romance,1990.0,"['Action', 'Comedy', 'Romance']"
Action Jackson (1988),3710,Action|Comedy|Crime|Thriller,1988.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
Fatal Beauty (1987),3716,Action|Comedy|Crime|Drama,1987.0,"['Action', 'Comedy', 'Crime', 'Drama']"
Gone in 60 Seconds (2000),3717,Action|Crime,2000.0,"['Action', 'Crime']"
Assault on Precinct 13 (1976),3726,Action|Thriller,1976.0,"['Action', 'Thriller']"
Shaft (1971),3729,Action|Crime|Drama|Thriller,1971.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Big Trouble in Little China (1986),3740,Action|Adventure|Comedy|Fantasy,1986.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
Shaft (2000),3744,Action|Crime|Thriller,2000.0,"['Action', 'Crime', 'Thriller']"
Titan A.E. (2000),3745,Action|Adventure|Animation|Children|Sci-Fi,2000.0,"['Action', 'Adventure', 'Animation', 'Children', 'Sci-Fi']"
"Patriot, The (2000)",3753,Action|Drama|War,2000.0,"['Action', 'Drama', 'War']"
"Blood In, Blood Out (1993)",3761,Action|Crime|Drama|Thriller,1993.0,"['Action', 'Crime', 'Drama', 'Thriller']"
F/X (1986),3763,Action|Crime|Thriller,1986.0,"['Action', 'Crime', 'Thriller']"
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),3764,Action|Crime|Thriller,1991.0,"['Action', 'Crime', 'Thriller']"
Missing in Action (1984),3766,Action|War,1984.0,"['Action', 'War']"
Missing in Action 2: The Beginning (1985),3767,Action|War,1985.0,"['Action', 'War']"
Braddock: Missing in Action III (1988),3768,Action|War,1988.0,"['Action', 'War']"
Thunderbolt and Lightfoot (1974),3769,Action,1974.0,['Action']
The Golden Voyage of Sinbad (1973),3771,Action|Adventure|Fantasy,1973.0,"['Action', 'Adventure', 'Fantasy']"
X-Men (2000),3793,Action|Adventure|Sci-Fi,2000.0,"['Action', 'Adventure', 'Sci-Fi']"
Freejack (1992),3802,Action|Sci-Fi,1992.0,"['Action', 'Sci-Fi']"
Space Cowboys (2000),3827,Action|Adventure|Comedy|Sci-Fi,2000.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
Kelly's Heroes (1970),3836,Action|Comedy|War,1970.0,"['Action', 'Comedy', 'War']"
Phantasm II (1988),3837,Action|Fantasy|Horror|Sci-Fi|Thriller,1988.0,"['Action', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']"
Air America (1990),3841,Action|Comedy,1990.0,"['Action', 'Comedy']"
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),3864,Action|Adventure|Sci-Fi,1999.0,"['Action', 'Adventure', 'Sci-Fi']"
"Naked Gun: From the Files of Police Squad!, The (1988)",3868,Action|Comedy|Crime|Romance,1988.0,"['Action', 'Comedy', 'Crime', 'Romance']"
Supergirl (1984),3877,Action|Adventure|Fantasy,1984.0,"['Action', 'Adventure', 'Fantasy']"
"Art of War, The (2000)",3879,Action|Thriller,2000.0,"['Action', 'Thriller']"
